FMCG Category,Order Region,Budget Month,Budgeted Sales,Budgeted Cost
Packaged Foods,South of USA,2015-03-01,4918.01,3688.5
Packaged Foods,South of USA,2015-04-01,5284.4,3963.3
Packaged Foods,South of USA,2015-05-01,5435.52,4076.64
Packaged Foods,South of USA,2015-06-01,5126.76,3845.07
Packaged Foods,South of USA,2015-07-01,5464.64,4098.48
Packaged Foods,South of USA,2015-08-01,5046.31,3784.73
Packaged Foods,South of USA,2015-09-01,5391.98,4043.98
Packaged Foods,South of USA,2015-10-01,4847.99,3635.99
Packaged Foods,South of USA,2015-11-01,5267.6,3950.7
Packaged Foods,South of USA,2015-12-01,5394.83,4046.12
Packaged Foods,South of USA,2016-01-01,5271.32,3953.49
Packaged Foods,South of USA,2016-02-01,5640.24,4230.18
Packaged Foods,South of USA,2016-03-01,5478.92,4109.19
Packaged Foods,South of USA,2016-04-01,5297.48,3973.11
Packaged Foods,South of USA,2016-05-01,5117.41,3838.06
Packaged Foods,South of USA,2016-06-01,5519.32,4139.49
Packaged Foods,South of USA,2016-07-01,5333.33,4000.0
Packaged Foods,South of USA,2016-08-01,5442.69,4082.02
Packaged Foods,South of USA,2016-09-01,5218.5,3913.87
Packaged Foods,South of USA,2016-10-01,5102.02,3826.52
Packaged Foods,South of USA,2016-11-01,5152.38,3864.28
Packaged Foods,South of USA,2016-12-01,5505.86,4129.4
Packaged Foods,South of USA,2017-01-01,5430.86,4073.15
Packaged Foods,South of USA,2017-02-01,5546.9,4160.18
Packaged Foods,South of USA,2017-03-01,5747.74,4310.8
Packaged Foods,South of USA,2017-04-01,5530.18,4147.64
Packaged Foods,South of USA,2017-05-01,5666.43,4249.82
Packaged Foods,South of USA,2017-06-01,5625.33,4219.0
Packaged Foods,South of USA,2017-07-01,5874.19,4405.64
Packaged Foods,South of USA,2017-08-01,5619.13,4214.35
Packaged Foods,South of USA,2017-09-01,5537.02,4152.77
Packaged Foods,South of USA,2017-10-01,6016.55,4512.41
Packaged Foods,South of USA,2017-11-01,5461.81,4096.36
Packaged Foods,South of USA,2017-12-01,5780.76,4335.57
Packaged Foods,South of USA,2018-01-01,6057.89,4543.42
Beverages,Southeast Asia,2015-01-01,8095.6,6071.7
Beverages,Southeast Asia,2015-02-01,8485.46,6364.09
Beverages,Southeast Asia,2015-03-01,8495.45,6371.59
Beverages,Southeast Asia,2015-04-01,8221.02,6165.76
Beverages,Southeast Asia,2015-05-01,8069.35,6052.02
Beverages,Southeast Asia,2015-06-01,7861.78,5896.34
Beverages,Southeast Asia,2015-07-01,8610.36,6457.77
Beverages,Southeast Asia,2015-08-01,8723.08,6542.31
Beverages,Southeast Asia,2015-09-01,8027.2,6020.4
Beverages,Southeast Asia,2015-10-01,8066.43,6049.82
Beverages,Southeast Asia,2015-11-01,8388.63,6291.47
Beverages,Southeast Asia,2015-12-01,8520.25,6390.19
Beverages,Southeast Asia,2016-01-01,9015.36,6761.52
Beverages,Southeast Asia,2016-02-01,8934.89,6701.17
Beverages,Southeast Asia,2016-03-01,8844.04,6633.03
Beverages,Southeast Asia,2016-04-01,8783.35,6587.51
Beverages,Southeast Asia,2016-05-01,8152.21,6114.16
Beverages,Southeast Asia,2016-06-01,8645.97,6484.48
Beverages,Southeast Asia,2016-07-01,8873.26,6654.94
Beverages,Southeast Asia,2016-08-01,8451.7,6338.77
Beverages,Southeast Asia,2016-09-01,8393.71,6295.28
Beverages,Southeast Asia,2016-10-01,8566.04,6424.53
Beverages,Southeast Asia,2016-11-01,8702.62,6526.97
Beverages,Southeast Asia,2016-12-01,8148.68,6111.51
Beverages,Southeast Asia,2017-01-01,9363.85,7022.89
Beverages,Southeast Asia,2017-02-01,9317.04,6987.78
Beverages,Southeast Asia,2017-03-01,8789.27,6591.95
Beverages,Southeast Asia,2017-04-01,8815.23,6611.42
Beverages,Southeast Asia,2017-05-01,8734.4,6550.8
Beverages,Southeast Asia,2017-06-01,8993.28,6744.96
Beverages,Southeast Asia,2017-07-01,9591.03,7193.27
Beverages,Southeast Asia,2017-08-01,8970.16,6727.62
Beverages,Southeast Asia,2017-09-01,9554.07,7165.56
Beverages,Southeast Asia,2017-10-01,8741.78,6556.34
Beverages,Southeast Asia,2017-11-01,8805.18,6603.89
Beverages,Southeast Asia,2017-12-01,9097.02,6822.76
Beverages,Southeast Asia,2018-01-01,9144.31,6858.23
Beverages,South Asia,2015-01-01,6371.73,4778.8
Beverages,South Asia,2015-02-01,6818.09,5113.57
Beverages,South Asia,2015-03-01,6555.41,4916.55
Beverages,South Asia,2015-04-01,6841.15,5130.86
Beverages,South Asia,2015-05-01,6463.08,4847.31
Beverages,South Asia,2015-06-01,6521.26,4890.95
Beverages,South Asia,2015-07-01,6996.76,5247.57
Beverages,South Asia,2015-08-01,6745.64,5059.23
Beverages,South Asia,2015-09-01,6379.19,4784.39
Beverages,South Asia,2015-10-01,6618.16,4963.62
Beverages,South Asia,2015-11-01,6361.11,4770.83
Beverages,South Asia,2015-12-01,6333.98,4750.49
Beverages,South Asia,2016-01-01,7069.88,5302.41
Beverages,South Asia,2016-02-01,6688.99,5016.74
Beverages,South Asia,2016-03-01,6775.39,5081.54
Beverages,South Asia,2016-04-01,6656.03,4992.03
Beverages,South Asia,2016-05-01,6688.6,5016.45
Beverages,South Asia,2016-06-01,6972.45,5229.33
Beverages,South Asia,2016-07-01,6734.38,5050.79
Beverages,South Asia,2016-08-01,6859.61,5144.7
Beverages,South Asia,2016-09-01,6961.28,5220.96
Beverages,South Asia,2016-10-01,6758.34,5068.75
Beverages,South Asia,2016-11-01,6708.47,5031.36
Beverages,South Asia,2016-12-01,6719.35,5039.51
Beverages,South Asia,2017-01-01,7756.74,5817.56
Beverages,South Asia,2017-02-01,7232.92,5424.69
Beverages,South Asia,2017-03-01,7327.42,5495.56
Beverages,South Asia,2017-04-01,7590.26,5692.7
Beverages,South Asia,2017-05-01,7620.52,5715.39
Beverages,South Asia,2017-06-01,7539.68,5654.76
Beverages,South Asia,2017-07-01,7713.14,5784.85
Beverages,South Asia,2017-08-01,7395.53,5546.65
Beverages,South Asia,2017-09-01,7071.4,5303.55
Beverages,South Asia,2017-10-01,7465.87,5599.4
Beverages,South Asia,2017-11-01,7324.59,5493.44
Beverages,South Asia,2017-12-01,7658.03,5743.52
Beverages,South Asia,2018-01-01,7496.41,5622.31
Beverages,Oceania,2015-01-01,8957.16,6717.87
Beverages,Oceania,2015-02-01,8255.11,6191.33
Beverages,Oceania,2015-03-01,8647.68,6485.76
Beverages,Oceania,2015-04-01,8608.77,6456.58
Beverages,Oceania,2015-05-01,8343.82,6257.87
Beverages,Oceania,2015-06-01,9108.47,6831.35
Beverages,Oceania,2015-07-01,9114.78,6836.08
Beverages,Oceania,2015-08-01,8508.03,6381.03
Beverages,Oceania,2015-09-01,8993.43,6745.07
Beverages,Oceania,2015-10-01,9193.94,6895.46
Beverages,Oceania,2015-11-01,8855.04,6641.28
Beverages,Oceania,2015-12-01,8632.63,6474.47
Beverages,Oceania,2016-01-01,9410.75,7058.06
Beverages,Oceania,2016-02-01,9093.78,6820.34
Beverages,Oceania,2016-03-01,9288.25,6966.19
Beverages,Oceania,2016-04-01,9387.64,7040.73
Beverages,Oceania,2016-05-01,8980.41,6735.31
Beverages,Oceania,2016-06-01,9388.65,7041.49
Beverages,Oceania,2016-07-01,9217.97,6913.48
Beverages,Oceania,2016-08-01,9312.18,6984.14
Beverages,Oceania,2016-09-01,8976.11,6732.08
Beverages,Oceania,2016-10-01,9480.94,7110.71
Beverages,Oceania,2016-11-01,8821.74,6616.3
Beverages,Oceania,2016-12-01,9188.06,6891.05
Beverages,Oceania,2017-01-01,9706.56,7279.92
Beverages,Oceania,2017-02-01,9099.07,6824.3
Beverages,Oceania,2017-03-01,10014.69,7511.02
Beverages,Oceania,2017-04-01,9732.97,7299.73
Beverages,Oceania,2017-05-01,9181.1,6885.82
Beverages,Oceania,2017-06-01,10074.57,7555.93
Beverages,Oceania,2017-07-01,9913.68,7435.26
Beverages,Oceania,2017-08-01,10150.99,7613.24
Beverages,Oceania,2017-09-01,9880.86,7410.64
Beverages,Oceania,2017-10-01,9673.8,7255.35
Beverages,Oceania,2017-11-01,10006.73,7505.05
Beverages,Oceania,2017-12-01,9505.53,7129.15
Beverages,Oceania,2018-01-01,10074.78,7556.08
Beverages,Eastern Asia,2015-01-01,6183.34,4637.51
Beverages,Eastern Asia,2015-02-01,6160.65,4620.49
Beverages,Eastern Asia,2015-03-01,6626.75,4970.06
Beverages,Eastern Asia,2015-04-01,6296.84,4722.63
Beverages,Eastern Asia,2015-05-01,6297.65,4723.23
Beverages,Eastern Asia,2015-06-01,6200.28,4650.21
Beverages,Eastern Asia,2015-07-01,6161.88,4621.41
Beverages,Eastern Asia,2015-08-01,6088.84,4566.63
Beverages,Eastern Asia,2015-09-01,6631.1,4973.33
Beverages,Eastern Asia,2015-10-01,6467.57,4850.68
Beverages,Eastern Asia,2015-11-01,6277.65,4708.24
Beverages,Eastern Asia,2015-12-01,6365.62,4774.21
Beverages,Eastern Asia,2016-01-01,6875.05,5156.29
Beverages,Eastern Asia,2016-02-01,6503.48,4877.61
Beverages,Eastern Asia,2016-03-01,6433.85,4825.38
Beverages,Eastern Asia,2016-04-01,6588.54,4941.41
Beverages,Eastern Asia,2016-05-01,6575.03,4931.28
Beverages,Eastern Asia,2016-06-01,6868.91,5151.68
Beverages,Eastern Asia,2016-07-01,6919.32,5189.49
Beverages,Eastern Asia,2016-08-01,6891.2,5168.4
Beverages,Eastern Asia,2016-09-01,6760.63,5070.47
Beverages,Eastern Asia,2016-10-01,6628.72,4971.54
Beverages,Eastern Asia,2016-11-01,6348.66,4761.5
Beverages,Eastern Asia,2016-12-01,6948.52,5211.39
Beverages,Eastern Asia,2017-01-01,7231.75,5423.81
Beverages,Eastern Asia,2017-02-01,6958.65,5218.99
Beverages,Eastern Asia,2017-03-01,7148.49,5361.36
Beverages,Eastern Asia,2017-04-01,7269.16,5451.87
Beverages,Eastern Asia,2017-05-01,6774.19,5080.64
Beverages,Eastern Asia,2017-06-01,6998.33,5248.75
Beverages,Eastern Asia,2017-07-01,7319.04,5489.28
Beverages,Eastern Asia,2017-08-01,6706.67,5030.0
Beverages,Eastern Asia,2017-09-01,6645.67,4984.25
Beverages,Eastern Asia,2017-10-01,7310.89,5483.17
Beverages,Eastern Asia,2017-11-01,7249.83,5437.37
Beverages,Eastern Asia,2017-12-01,6557.07,4917.81
Beverages,Eastern Asia,2018-01-01,7353.71,5515.28
Beverages,West Asia,2015-01-01,5284.18,3963.14
Beverages,West Asia,2015-02-01,5328.63,3996.47
Beverages,West Asia,2015-03-01,5265.94,3949.45
Beverages,West Asia,2015-04-01,5232.43,3924.33
Beverages,West Asia,2015-05-01,5260.48,3945.36
Beverages,West Asia,2015-06-01,5268.06,3951.04
Beverages,West Asia,2015-07-01,4939.39,3704.54
Beverages,West Asia,2015-08-01,4990.29,3742.72
Beverages,West Asia,2015-09-01,5060.19,3795.15
Beverages,West Asia,2015-10-01,5460.16,4095.12
Beverages,West Asia,2015-11-01,5172.93,3879.69
Beverages,West Asia,2015-12-01,5264.31,3948.24
Beverages,West Asia,2016-01-01,5759.68,4319.76
Beverages,West Asia,2016-02-01,5191.69,3893.77
Beverages,West Asia,2016-03-01,5251.93,3938.95
Beverages,West Asia,2016-04-01,5310.1,3982.57
Beverages,West Asia,2016-05-01,5727.4,4295.55
Beverages,West Asia,2016-06-01,5595.82,4196.87
Beverages,West Asia,2016-07-01,5211.4,3908.55
Beverages,West Asia,2016-08-01,5172.4,3879.3
Beverages,West Asia,2016-09-01,5237.18,3927.89
Beverages,West Asia,2016-10-01,5725.11,4293.83
Beverages,West Asia,2016-11-01,5401.5,4051.13
Beverages,West Asia,2016-12-01,5695.1,4271.33
Beverages,West Asia,2017-01-01,5963.97,4472.98
Beverages,West Asia,2017-02-01,6046.32,4534.74
Beverages,West Asia,2017-03-01,5754.85,4316.14
Beverages,West Asia,2017-04-01,5570.1,4177.58
Beverages,West Asia,2017-05-01,5735.72,4301.79
Beverages,West Asia,2017-06-01,5996.02,4497.01
Beverages,West Asia,2017-07-01,6033.62,4525.21
Beverages,West Asia,2017-08-01,5655.52,4241.64
Beverages,West Asia,2017-09-01,5716.97,4287.73
Beverages,West Asia,2017-10-01,5930.48,4447.86
Beverages,West Asia,2017-11-01,5655.02,4241.27
Beverages,West Asia,2017-12-01,5546.94,4160.21
Beverages,West Asia,2018-01-01,5852.93,4389.7
Beverages,Western Europe,2015-01-01,23373.97,17530.48
Beverages,Western Europe,2015-02-01,22694.24,17020.68
Beverages,Western Europe,2015-03-01,24173.89,18130.42
Beverages,Western Europe,2015-04-01,23900.0,17925.0
Beverages,Western Europe,2015-05-01,24646.33,18484.75
Beverages,Western Europe,2015-06-01,24123.78,18092.83
Beverages,Western Europe,2015-07-01,23298.6,17473.95
Beverages,Western Europe,2015-08-01,22537.6,16903.2
Beverages,Western Europe,2015-09-01,22685.66,17014.24
Beverages,Western Europe,2015-10-01,24517.57,18388.18
Beverages,Western Europe,2015-11-01,23811.1,17858.32
Beverages,Western Europe,2015-12-01,22324.59,16743.44
Beverages,Western Europe,2016-01-01,24600.86,18450.65
Beverages,Western Europe,2016-02-01,25387.32,19040.49
Beverages,Western Europe,2016-03-01,25501.13,19125.85
Beverages,Western Europe,2016-04-01,25603.33,19202.5
Beverages,Western Europe,2016-05-01,25814.76,19361.07
Beverages,Western Europe,2016-06-01,24549.13,18411.85
Beverages,Western Europe,2016-07-01,25095.12,18821.34
Beverages,Western Europe,2016-08-01,23341.81,17506.36
Beverages,Western Europe,2016-09-01,25078.42,18808.81
Beverages,Western Europe,2016-10-01,24644.54,18483.41
Beverages,Western Europe,2016-11-01,23754.49,17815.87
Beverages,Western Europe,2016-12-01,23871.88,17903.91
Beverages,Western Europe,2017-01-01,26475.39,19856.54
Beverages,Western Europe,2017-02-01,24981.78,18736.33
Beverages,Western Europe,2017-03-01,25343.79,19007.84
Beverages,Western Europe,2017-04-01,25450.01,19087.51
Beverages,Western Europe,2017-05-01,26640.29,19980.22
Beverages,Western Europe,2017-06-01,24878.71,18659.04
Beverages,Western Europe,2017-07-01,24527.09,18395.31
Beverages,Western Europe,2017-08-01,24850.03,18637.52
Beverages,Western Europe,2017-09-01,26490.21,19867.66
Beverages,Western Europe,2017-10-01,24438.0,18328.5
Beverages,Western Europe,2017-11-01,25999.88,19499.91
Beverages,Western Europe,2017-12-01,25844.37,19383.28
Beverages,Western Europe,2018-01-01,26713.47,20035.11
Beverages,Central America,2015-01-01,24045.89,18034.41
Beverages,Central America,2015-02-01,24608.33,18456.25
Beverages,Central America,2015-03-01,23203.81,17402.86
Beverages,Central America,2015-04-01,23974.0,17980.5
Beverages,Central America,2015-05-01,24249.11,18186.83
Beverages,Central America,2015-06-01,23441.12,17580.84
Beverages,Central America,2015-07-01,24567.04,18425.28
Beverages,Central America,2015-08-01,23934.49,17950.87
Beverages,Central America,2015-09-01,23217.79,17413.34
Beverages,Central America,2015-10-01,23401.49,17551.12
Beverages,Central America,2015-11-01,23988.65,17991.49
Beverages,Central America,2015-12-01,24970.34,18727.76
Beverages,Central America,2016-01-01,26646.05,19984.53
Beverages,Central America,2016-02-01,25676.87,19257.65
Beverages,Central America,2016-03-01,24320.4,18240.3
Beverages,Central America,2016-04-01,26049.59,19537.2
Beverages,Central America,2016-05-01,26970.35,20227.76
Beverages,Central America,2016-06-01,24335.26,18251.45
Beverages,Central America,2016-07-01,25249.36,18937.02
Beverages,Central America,2016-08-01,24228.26,18171.2
Beverages,Central America,2016-09-01,25957.96,19468.47
Beverages,Central America,2016-10-01,24498.1,18373.57
Beverages,Central America,2016-11-01,27080.27,20310.2
Beverages,Central America,2016-12-01,25433.56,19075.17
Beverages,Central America,2017-01-01,27398.64,20548.98
Beverages,Central America,2017-02-01,26450.24,19837.68
Beverages,Central America,2017-03-01,26473.66,19855.25
Beverages,Central America,2017-04-01,25422.44,19066.83
Beverages,Central America,2017-05-01,28193.55,21145.16
Beverages,Central America,2017-06-01,26259.12,19694.34
Beverages,Central America,2017-07-01,26189.89,19642.42
Beverages,Central America,2017-08-01,26551.48,19913.61
Beverages,Central America,2017-09-01,25981.71,19486.28
Beverages,Central America,2017-10-01,26397.18,19797.89
Beverages,Central America,2017-11-01,26296.04,19722.03
Beverages,Central America,2017-12-01,28544.53,21408.4
Beverages,Central America,2018-01-01,29635.98,22226.98
Beverages,South America,2015-01-01,12571.02,9428.27
Beverages,South America,2015-02-01,13433.47,10075.1
Beverages,South America,2015-03-01,12192.66,9144.49
Beverages,South America,2015-04-01,13014.34,9760.76
Beverages,South America,2015-05-01,13471.14,10103.36
Beverages,South America,2015-06-01,12469.56,9352.17
Beverages,South America,2015-07-01,12382.9,9287.17
Beverages,South America,2015-08-01,13363.66,10022.75
Beverages,South America,2015-09-01,13145.53,9859.15
Beverages,South America,2015-10-01,13642.51,10231.89
Beverages,South America,2015-11-01,12379.55,9284.66
Beverages,South America,2015-12-01,12363.51,9272.63
Beverages,South America,2016-01-01,12830.35,9622.76
Beverages,South America,2016-02-01,13267.7,9950.77
Beverages,South America,2016-03-01,12817.9,9613.42
Beverages,South America,2016-04-01,13738.83,10304.12
Beverages,South America,2016-05-01,12879.93,9659.95
Beverages,South America,2016-06-01,13479.05,10109.29
Beverages,South America,2016-07-01,13577.99,10183.49
Beverages,South America,2016-08-01,12880.72,9660.54
Beverages,South America,2016-09-01,13865.58,10399.19
Beverages,South America,2016-10-01,14351.32,10763.49
Beverages,South America,2016-11-01,13373.4,10030.05
Beverages,South America,2016-12-01,13580.82,10185.61
Beverages,South America,2017-01-01,14018.13,10513.59
Beverages,South America,2017-02-01,15050.53,11287.9
Beverages,South America,2017-03-01,14829.69,11122.27
Beverages,South America,2017-04-01,15031.57,11273.68
Beverages,South America,2017-05-01,14037.17,10527.88
Beverages,South America,2017-06-01,13917.5,10438.12
Beverages,South America,2017-07-01,13404.85,10053.64
Beverages,South America,2017-08-01,13508.55,10131.41
Beverages,South America,2017-09-01,15010.44,11257.83
Beverages,South America,2017-10-01,14375.2,10781.4
Beverages,South America,2017-11-01,14139.08,10604.31
Beverages,South America,2017-12-01,13646.83,10235.12
Beverages,South America,2018-01-01,15728.15,11796.11
Beverages,Caribbean,2015-01-01,6791.72,5093.79
Beverages,Caribbean,2015-02-01,7317.29,5487.97
Beverages,Caribbean,2015-03-01,7274.48,5455.86
Beverages,Caribbean,2015-04-01,7388.58,5541.44
Beverages,Caribbean,2015-05-01,7399.36,5549.52
Beverages,Caribbean,2015-06-01,7339.65,5504.74
Beverages,Caribbean,2015-07-01,7235.23,5426.42
Beverages,Caribbean,2015-08-01,7131.88,5348.91
Beverages,Caribbean,2015-09-01,7449.52,5587.14
Beverages,Caribbean,2015-10-01,6872.31,5154.23
Beverages,Caribbean,2015-11-01,7001.47,5251.1
Beverages,Caribbean,2015-12-01,7432.21,5574.16
Beverages,Caribbean,2016-01-01,7901.01,5925.76
Beverages,Caribbean,2016-02-01,7695.44,5771.58
Beverages,Caribbean,2016-03-01,7140.82,5355.62
Beverages,Caribbean,2016-04-01,7847.92,5885.94
Beverages,Caribbean,2016-05-01,7972.91,5979.68
Beverages,Caribbean,2016-06-01,7512.67,5634.5
Beverages,Caribbean,2016-07-01,7449.26,5586.94
Beverages,Caribbean,2016-08-01,7414.78,5561.09
Beverages,Caribbean,2016-09-01,7645.09,5733.82
Beverages,Caribbean,2016-10-01,7249.39,5437.04
Beverages,Caribbean,2016-11-01,7217.6,5413.2
Beverages,Caribbean,2016-12-01,7993.19,5994.89
Beverages,Caribbean,2017-01-01,7926.98,5945.24
Beverages,Caribbean,2017-02-01,7940.04,5955.03
Beverages,Caribbean,2017-03-01,7737.1,5802.82
Beverages,Caribbean,2017-04-01,7492.92,5619.69
Beverages,Caribbean,2017-05-01,7511.81,5633.85
Beverages,Caribbean,2017-06-01,7506.51,5629.88
Beverages,Caribbean,2017-07-01,8119.16,6089.37
Beverages,Caribbean,2017-08-01,8192.04,6144.03
Beverages,Caribbean,2017-09-01,8355.17,6266.38
Beverages,Caribbean,2017-10-01,8383.14,6287.36
Beverages,Caribbean,2017-11-01,7594.24,5695.68
Beverages,Caribbean,2017-12-01,7464.8,5598.6
Beverages,Caribbean,2018-01-01,8506.44,6379.83
Beverages,Central Africa,2015-01-01,1413.24,1059.93
Beverages,Central Africa,2015-02-01,1522.9,1142.17
Beverages,Central Africa,2015-03-01,1447.26,1085.44
Beverages,Central Africa,2015-04-01,1438.66,1078.99
Beverages,Central Africa,2015-05-01,1435.59,1076.69
Beverages,Central Africa,2015-06-01,1415.83,1061.87
Beverages,Central Africa,2015-07-01,1460.53,1095.4
Beverages,Central Africa,2015-08-01,1394.58,1045.94
Beverages,Central Africa,2015-09-01,1532.4,1149.3
Beverages,Central Africa,2015-10-01,1502.72,1127.04
Beverages,Central Africa,2015-11-01,1510.86,1133.15
Beverages,Central Africa,2015-12-01,1526.96,1145.22
Beverages,Central Africa,2016-01-01,1555.24,1166.43
Beverages,Central Africa,2016-02-01,1595.26,1196.45
Beverages,Central Africa,2016-03-01,1565.43,1174.07
Beverages,Central Africa,2016-04-01,1517.16,1137.87
Beverages,Central Africa,2016-05-01,1434.39,1075.79
Beverages,Central Africa,2016-06-01,1524.67,1143.5
Beverages,Central Africa,2016-07-01,1529.09,1146.81
Beverages,Central Africa,2016-08-01,1565.04,1173.78
Beverages,Central Africa,2016-09-01,1589.24,1191.93
Beverages,Central Africa,2016-10-01,1545.38,1159.03
Beverages,Central Africa,2016-11-01,1446.48,1084.86
Beverages,Central Africa,2016-12-01,1447.29,1085.47
Beverages,Central Africa,2017-01-01,1669.11,1251.83
Beverages,Central Africa,2017-02-01,1671.02,1253.26
Beverages,Central Africa,2017-03-01,1578.9,1184.18
